title,views,date,url,keyword
중국어 공부를 하고싶은데요~,910,2014.12.19,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=213426589&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=117&search_sort=0&spq=0,문정아
중국어 어순,1819,2013.01.10,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=164910826&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=118&search_sort=0&spq=0,문정아
중국어 독학,54,2014.01.16,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=188891789&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=119&search_sort=0&spq=0,문정아
중국어 초심자인데 너무 어려운 인강을 신청한거 같아요 ㅠㅠ,663,2013.01.02,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=164356857&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=120&search_sort=0&spq=0,문정아
중국어인강 찾고 있습니다,63,2012.08.29,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=157492270&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=121&search_sort=0&spq=0,문정아
중국어회화 중국어공부는 어떻게??,642,2014.06.17,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=200186992&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=122&search_sort=0&spq=0,문정아
신hsk 준비합니다,2162,2014.07.03,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=201306957&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=123&search_sort=0&spq=0,문정아
중국어 초급인데...,1344,2011.04.11,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=128738792&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=124&search_sort=0&spq=0,문정아
중국어 커리큐럼,1132,2014.11.03,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=210218544&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=125&search_sort=0&spq=0,문정아
중국어를 배워야 합니다,184,2015.08.26,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=232951072&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=126&search_sort=0&spq=0,문정아
중국어 초보 공부,1629,2015.02.24,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=219041598&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=127&search_sort=0&spq=0,문정아
신HSK에 관해서 문의드립니다!,46,2015.09.10,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=234056748&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=128&search_sort=0&spq=0,문정아
hsk 시험(내공100),53,2015.07.20,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=230005575&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=129&search_sort=0&spq=0,문정아
hsk 6급을 처음공부하는데 공부법좀 알려주세요,784,2015.05.18,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=225385570&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=130&search_sort=0&spq=0,문정아
hsk 공부,251,2012.11.25,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=162299329&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=131&search_sort=0&spq=0,문정아
중국어 공부를 독학으로 하려고 하는데..,1110,2015.02.17,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=218497258&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=132&search_sort=0&spq=0,문정아
중국어 독학!! 중국어 능력자님~~,958,2015.11.16,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=238676268&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=133&search_sort=0&spq=0,문정아
중국어 초보 문법책 좀 골라주세요!,990,2013.09.18,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=180770393&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=134&search_sort=0&spq=0,문정아
중국어 까막눈이 6급 hsk???,95,2012.10.31,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=160935982&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=135&search_sort=0&spq=0,문정아
중국어공부방법좀...,364,2015.08.24,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=232832955&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=136&search_sort=0&spq=0,문정아
내공 30!중국어 하나도 모르고 한자도 잘 모르는 왕초보 좀 도와주세요!,826,2015.02.07,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080501&docId=217612421&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=137&search_sort=0&spq=0,문정아
HSK문법 틀린부분좀 알려주세요,269,2013.09.10,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080502&docId=180328855&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=138&search_sort=0&spq=0,문정아
중국어를 배우고 싶습니다.,354,2014.12.05,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=212357045&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=139&search_sort=0&spq=0,문정아
HSK 5급 따려면,3618,2012.03.19,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=147998759&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=140&search_sort=0&spq=0,문정아
신hsk 4급&5급 독학 가능할까요?,6565,2012.06.22,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=153481247&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=141&search_sort=0&spq=0,문정아
)))))),252,2015.09.06,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=233788807&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=142&search_sort=0&spq=0,문정아
중국어 hsk 3급 인강,438,2014.08.08,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=203955667&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=143&search_sort=0&spq=0,문정아
중국어 회화ㅠㅠㅠㅠㅠㅠㅠㅠㅠ,3717,2014.08.21,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=205057159&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=144&search_sort=0&spq=0,문정아
hsk를 볼려는데 도움좀 주세요!,373,2014.01.11,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=188426678&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=145&search_sort=0&spq=0,문정아
중국어학원 좋다고 소문난곳?,194,2012.06.16,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=153125585&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=146&search_sort=0&spq=0,문정아
중국어 인강 추천,1398,2015.09.04,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=233654834&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=147&search_sort=0&spq=0,문정아
중국어인강추천 괜찮은것좀,2148,2015.10.15,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=236472793&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=148&search_sort=0&spq=0,문정아
회화 잘 가르쳐주는 중국어학원 추천좀...,444,2012.04.11,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=149323295&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=149&search_sort=0&spq=0,문정아
중국어학원 다니는 것이 중국가는데 도움되는가요?,371,2012.04.11,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=149324953&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=150&search_sort=0&spq=0,문정아
hsk인강 들어보려는데,546,2015.10.06,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=235854644&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=151&search_sort=0&spq=0,문정아
중국어인강추천 할만한곳좀요,1249,2015.10.15,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=236473097&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=152&search_sort=0&spq=0,문정아
hsk 회화 질문합니다.,2578,2011.04.16,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=128955661&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=153&search_sort=0&spq=0,문정아
중국어 공부 (초보 아님),95,2014.08.25,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=205368434&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=154&search_sort=0&spq=0,문정아
hsk6급 도전해보려고합니다!,625,2014.03.12,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=193272186&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=155&search_sort=0&spq=0,문정아
중국어 생기초에 대해 알려주세요.,119,2015.12.27,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=241523529&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=156&search_sort=0&spq=0,문정아
종로역부근에중국어학원 추천해주세요.,1668,2012.05.09,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080501&docId=150950461&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=157&search_sort=0&spq=0,문정아
중국 유학가면서 추천할 HSK책과 문법책,66,2012.07.13,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=154613237&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=158&search_sort=0&spq=0,문정아
중국어 신 hsk 왕초보,269,2013.03.07,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=168703829&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=159&search_sort=0&spq=0,문정아
hsk 독학용 교재 추천해주세요,2732,2011.12.14,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=141694031&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=160&search_sort=0&spq=0,문정아
HSK3급,593,2015.08.04,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=231138394&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=161&search_sort=0&spq=0,문정아
新HSK 4급,151,2015.04.05,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=222183869&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=162&search_sort=0&spq=0,문정아
어린이중국어 질문드립니다,1447,2015.11.25,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080501&docId=239296178&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=163&search_sort=0&spq=0,문정아
HSK준비하는 학생입니다.,25,2012.10.23,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=160502851&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=164&search_sort=0&spq=0,문정아
중국어학원 부탁,68,2012.06.11,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=152848560&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=165&search_sort=0&spq=0,문정아
중국어학원 알려주세요오,867,2013.05.20,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=172936204&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=166&search_sort=0&spq=0,문정아
중국어 기초 책,178,2014.03.14,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=193409202&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=167&search_sort=0&spq=0,문정아
중국어 기본회화 사이트 찾습니다.,262,2014.09.14,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=206696303&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=168&search_sort=0&spq=0,문정아
문정아 중국어에 대하여,304,2015.02.10,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=217905502&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=169&search_sort=0&spq=0,문정아
문정아 hsk pmp 다운이요ㅜㅜ,572,2013.05.19,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=172875294&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=170&search_sort=0&spq=0,문정아
문정아 중국어 교재 추천이요~,196,2011.02.28,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=126448451&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=171&search_sort=0&spq=0,문정아
"중국어 문정아 강사 프로필, 출신대학",1053,2015.01.18,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=215745803&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=172&search_sort=0&spq=0,문정아
김미숙 롱아차이나vs 문정아 중국어 인강 어떤게 좋을까요.,999,2015.01.09,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=214544961&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=173&search_sort=0&spq=0,문정아
문정아중국어인강,3921,2015.04.18,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=223175248&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=174&search_sort=0&spq=0,문정아
문정아 중국어 기초 커리,190,2015.12.07,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=240150672&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=175&search_sort=0&spq=0,문정아
ebs랑 문정아 중국어,2144,2014.08.20,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=204936280&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=176&search_sort=0&spq=0,문정아
hsk3급 인터넷강의 ebslang? 문정아?,189,2015.03.09,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=220228590&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=177&search_sort=0&spq=0,문정아
문정아 중국어 회화,63,2015.11.21,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=239060311&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=178&search_sort=0&spq=0,문정아
문정아 중국어 커리큘럼,250,2015.07.31,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=230860790&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=179&search_sort=0&spq=0,문정아
hsk3급 문정아,37,2015.10.15,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=236518821&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=180&search_sort=0&spq=0,문정아
중국어학원중에서 문정아썜 꽤 유명 하던데...어떤가요?,85,2012.04.11,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=149324452&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=181&search_sort=0&spq=0,문정아
김미숙 롱아차이나vs 문정아 중국어 인강 어떤게 좋을까요.,1000,2015.01.09,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=214544961&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=182&search_sort=0&spq=0,문정아
문정아 신hsk 6급 인강을 들을려고 하는데요 추천바래요!,713,2014.04.09,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=195264122&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=183&search_sort=0&spq=0,문정아
신 hsk 5급에서 문정아선생님의 실전모의고사..,331,2012.05.16,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=151352654&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=184&search_sort=0&spq=0,문정아
문정아 중국어 인강 질문좀요~,1610,2012.08.19,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=156860458&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=185&search_sort=0&spq=0,문정아
문정아중국어 인터넷 강의로 중국어 배우려고 하는데 뭐 부터 들어야 할까요? 중국어 처음 배워 봅니다. 커리큘,42,2015.11.18,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=238869941&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=186&search_sort=0&spq=0,문정아
문정아중국어 결제했는데...,56,2015.07.03,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=228729680&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=187&search_sort=0&spq=0,문정아
문정아 중국어 올패스회원반 질문!,1712,2015.01.12,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=215217600&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=188&search_sort=0&spq=0,문정아
문정아 중국어 광고 나오는 대사 좀 가르쳐주세요,71,2015.06.22,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080501&docId=227955085&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=189&search_sort=0&spq=0,문정아
문정아 중국어 광고 마지막에서 뭐라고 하는거죠?,532,2015.06.19,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080501&docId=227748446&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=190&search_sort=0&spq=0,문정아
HSK5급 작문 교정 부탁드립니다(문정아hsk5급모의고사지 2회),276,2015.01.04,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=214521860&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=191&search_sort=0&spq=0,문정아
HSK5급 작문 교정 부탁드립니다(문정아hsk5급모의고사지 2회),276,2015.01.04,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=214521860&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=192&search_sort=0&spq=0,문정아
문정아가 그려준 중국어 어법 교과서에 나오는 중국어 어순공부법 괜찮은가요?,516,2011.03.13,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=127181790&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=193&search_sort=0&spq=0,문정아
문정아가 그려준 중국어 어법 교과서에 나오는 중국어 어순공부법 괜찮은가요?,516,2011.03.13,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=110805&docId=127181790&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=194&search_sort=0&spq=0,문정아
문정아 중국어는 시험용? 회화용?,985,2015.06.08,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080505&docId=226865702&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=195&search_sort=0&spq=0,문정아
중국어학원중에서 문정아썜 꽤 유명 하던데...어떤가요?,85,2012.04.11,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=149324452&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=196&search_sort=0&spq=0,문정아
중국어공부를하려고하는데 문정아인강이낫나요 차이홍학습지가 낫나요 ? 비교좀부탁드릴게요~,1708,2014.11.18,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=211242070&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=197&search_sort=0&spq=0,문정아
중국어공부를하려고하는데 문정아인강이낫나요 차이홍학습지가 낫나요 ? 비교좀부탁드릴게요~,1708,2014.11.18,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=211242070&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=198&search_sort=0&spq=0,문정아
신hsk4급 난이도,497,2012.03.14,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=147707932&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=199&search_sort=0&spq=0,문정아
4월 hsk시험을 준비중입니다. 신hsk 합격자분들의 조언이 간절히..,50,2011.03.25,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=127800404&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=200&search_sort=0&spq=0,문정아
중국어 공부할 좋은 교재를 알고 싶습니다.,71,2011.03.25,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=127801407&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=201&search_sort=0&spq=0,문정아
중국어 초급인데...,1345,2011.04.11,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=128738792&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=202&search_sort=0&spq=0,문정아
중국어독학으로 hsk6급을!,46,2015.12.02,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=239779020&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=203&search_sort=0&spq=0,문정아
중국어학원 가게되면?,1550,2014.07.28,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=203086682&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=204&search_sort=0&spq=0,문정아
hsk5급 중국어공부 어떻게?,65,2014.07.21,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=202558647&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=205&search_sort=0&spq=0,문정아
중국어회화 중국어공부 어떻게??,196,2014.06.09,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=199595954&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=206&search_sort=0&spq=0,문정아
중국어학원 가면?,57,2014.08.06,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=203783213&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=207&search_sort=0&spq=0,문정아
关于 어순배열 질문이요,169,2012.03.12,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080502&docId=147545806&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=208&search_sort=0&spq=0,문정아
신hsk6급,112,2013.04.25,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=171486366&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=209&search_sort=0&spq=0,문정아
신hsk5급 준비할때?!,83,2014.07.01,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080501&docId=201170416&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=210&search_sort=0&spq=0,문정아
중국어 인강하려고 하는데..,121,2015.01.20,https://kin.naver.com/qna/detail.nhn?d1id=11&dirId=11080507&docId=215953884&qb=66y47KCV7JWE&enc=utf8&section=kin.qna&rank=211&search_sort=0&spq=0,문정아
